,Unnamed: 0,ID,Start_Time,County,State,Severity,Start_Lat,Start_Lng,Sunrise_Sunset,Weekday,Hour,Month
585747,1181236,A-3904577,2019-02-06 20:43:27,Clayton,GA,2,33.627520000000004,-84.45638000000001,Night,2,20,2
585753,1181242,A-3904583,2019-02-06 23:05:11,Clayton,GA,2,33.631009999999996,-84.45629,Night,2,23,2
585754,1181243,A-3904584,2019-02-06 23:05:11,Clayton,GA,2,33.62464,-84.45815,Night,2,23,2
585755,1181244,A-3904585,2019-02-06 23:05:11,Clayton,GA,2,33.627520000000004,-84.45638000000001,Night,2,23,2
585758,1181247,A-3904588,2019-02-06 23:35:11,Clayton,GA,3,33.63136,-84.41223000000001,Night,2,23,2
585759,1181248,A-3904589,2019-02-06 23:35:11,Clayton,GA,3,33.64465,-84.40004,Night,2,23,2
585760,1181249,A-3904590,2019-02-06 23:35:11,Clayton,GA,3,33.64617,-84.39879,Night,2,23,2
585762,1181251,A-3904592,2019-02-06 23:35:11,Clayton,GA,3,33.639959999999995,-84.40241999999999,Night,2,23,2
585764,1181253,A-3904594,2019-02-06 23:35:11,Clayton,GA,3,33.63292,-84.40753000000001,Night,2,23,2
585765,1181254,A-3904595,2019-02-06 23:35:11,Clayton,GA,3,33.6481,-84.39795,Night,2,23,2
585858,1181978,A-3905319,2019-02-07 05:30:41,Clayton,GA,2,33.62683,-84.41891,Night,3,5,2
585859,1181979,A-3905320,2019-02-07 05:30:41,Clayton,GA,2,33.631190000000004,-84.41099,Night,3,5,2
585860,1181980,A-3905321,2019-02-07 05:30:41,Clayton,GA,2,33.63133,-84.40425,Night,3,5,2
585863,1181983,A-3905324,2019-02-07 05:30:41,Clayton,GA,2,33.6324,-84.40643,Night,3,5,2
585864,1181984,A-3905325,2019-02-07 05:30:41,Clayton,GA,2,33.62766,-84.40167,Night,3,5,2
586184,1183193,A-3906534,2019-02-09 22:02:11,Clayton,GA,2,33.61871,-84.45598000000001,Night,5,22,2
586185,1183194,A-3906535,2019-02-09 22:02:11,Clayton,GA,2,33.61737,-84.44997,Night,5,22,2
586186,1183195,A-3906536,2019-02-09 22:02:11,Clayton,GA,2,33.618159999999996,-84.4537,Night,5,22,2
586187,1183196,A-3906537,2019-02-09 22:02:11,Clayton,GA,2,33.62424,-84.45734,Night,5,22,2
586188,1183197,A-3906538,2019-02-09 22:02:11,Clayton,GA,2,33.618159999999996,-84.4537,Night,5,22,2
586189,1183198,A-3906539,2019-02-09 22:02:11,Clayton,GA,2,33.62701,-84.45576,Night,5,22,2
586285,1184244,A-3907585,2019-02-11 07:21:41,Clayton,GA,2,33.62894,-84.40039,Night,0,7,2
587066,1187394,A-3910735,2019-02-15 08:08:56,Clayton,GA,2,33.609790000000004,-84.39609,Day,4,8,2
587093,1187422,A-3910763,2019-02-15 12:36:44,Clayton,GA,2,33.609790000000004,-84.39609,Day,4,12,2
587252,1187958,A-3911299,2019-02-16 08:23:11,Clayton,GA,4,33.639070000000004,-84.37810999999999,Day,5,8,2
587281,1187987,A-3911328,2019-02-16 22:11:11,Clayton,GA,3,33.6119,-84.29819,Night,5,22,2
587384,1188870,A-3912211,2019-02-18 23:21:41,Clayton,GA,4,33.633340000000004,-84.38865,Night,0,23,2
587385,1188871,A-3912212,2019-02-18 23:21:41,Clayton,GA,4,33.635740000000006,-84.3846,Night,0,23,2
587989,1191386,A-3914727,2019-02-22 16:59:18,Clayton,GA,4,33.6175,-84.4526,Day,4,16,2
588161,1191860,A-3915201,2019-02-23 03:05:58,Clayton,GA,4,33.62966,-84.40066,Night,5,3,2
588898,1196380,A-3919721,2019-01-03 21:06:15,Clayton,GA,2,33.58422,-84.37375,Night,3,21,1
589013,1196931,A-3920272,2019-01-04 05:46:45,Clayton,GA,2,33.562,-84.31508000000001,Night,4,5,1
589025,1196943,A-3920284,2019-01-04 07:39:16,Clayton,GA,2,33.62964,-84.30024,Night,4,7,1
589038,1196957,A-3920298,2019-01-04 08:52:46,Clayton,GA,3,33.616279999999996,-84.29722,Day,4,8,1
589249,1197714,A-3921055,2019-01-06 02:22:45,Clayton,GA,4,33.632459999999995,-84.40071999999999,Night,6,2,1
589250,1197715,A-3921056,2019-01-06 02:22:45,Clayton,GA,4,33.634809999999995,-84.39905,Night,6,2,1
589524,1199111,A-3922452,2019-01-08 23:13:01,Clayton,GA,3,33.62683,-84.41891,Night,1,23,1
589654,1199739,A-3923080,2019-01-09 17:23:31,Clayton,GA,3,33.61737,-84.44997,Day,2,17,1
589809,1200318,A-3923659,2019-01-10 12:57:18,Clayton,GA,3,33.56749,-84.32422,Day,3,12,1
589845,1200354,A-3923695,2019-01-10 18:52:05,Clayton,GA,4,33.63868,-84.37867,Night,3,18,1
590045,1200975,A-3924316,2019-01-11 06:49:46,Clayton,GA,2,33.609790000000004,-84.39609,Night,4,6,1
590236,1201533,A-3924874,2019-01-12 20:35:31,Clayton,GA,2,33.638047,-84.400897,Night,5,20,1
590248,1201545,A-3924886,2019-01-12 23:59:31,Clayton,GA,3,33.574670000000005,-84.27615,Night,5,23,1
590604,1202888,A-3926229,2019-01-15 00:57:16,Clayton,GA,3,33.6481,-84.39795,Night,1,0,1
590605,1202889,A-3926230,2019-01-15 00:57:16,Clayton,GA,3,33.64617,-84.39879,Night,1,0,1
590606,1202890,A-3926231,2019-01-15 00:57:16,Clayton,GA,3,33.64465,-84.40004,Night,1,0,1
590632,1202925,A-3926266,2019-01-15 13:59:33,Clayton,GA,2,33.60667,-84.295664,Day,1,13,1
590860,1203577,A-3926918,2019-01-16 07:56:14,Clayton,GA,2,33.61886,-84.43324,Day,2,7,1
590941,1203659,A-3927000,2019-01-16 23:29:11,Clayton,GA,3,33.562,-84.31508000000001,Night,2,23,1
591057,1204279,A-3927620,2019-01-17 05:45:41,Clayton,GA,4,33.6316,-84.4109,Night,3,5,1
591070,1204293,A-3927634,2019-01-17 08:02:14,Clayton,GA,4,33.61717,-84.39841,Day,3,8,1
591078,1204305,A-3927646,2019-01-17 08:56:59,Clayton,GA,2,33.61616,-84.44218000000001,Day,3,8,1
591090,1204319,A-3927660,2019-01-17 10:50:13,Clayton,GA,2,33.609790000000004,-84.39609,Day,3,10,1
591262,1205006,A-3928347,2019-01-18 09:23:59,Clayton,GA,2,33.588004999999995,-84.38348,Day,4,9,1
591267,1205011,A-3928352,2019-01-18 10:11:13,Clayton,GA,2,33.62894,-84.40039,Day,4,10,1
591836,1207672,A-3931013,2019-01-23 23:34:09,Clayton,GA,4,33.56321,-84.31759,Night,2,23,1
591982,1208305,A-3931646,2019-01-24 07:37:56,Clayton,GA,2,33.61886,-84.43324,Night,3,7,1
592267,1209094,A-3932435,2019-01-25 08:45:48,Clayton,GA,2,33.609790000000004,-84.39609,Day,4,8,1
592270,1209097,A-3932438,2019-01-25 11:32:18,Clayton,GA,3,33.61717,-84.39841,Day,4,11,1
592621,1210391,A-3933732,2019-01-28 02:52:30,Clayton,GA,3,33.62894,-84.40039,Night,0,2,1
592622,1210392,A-3933733,2019-01-28 02:52:30,Clayton,GA,3,33.631879999999995,-84.40066,Night,0,2,1
592630,1210400,A-3933741,2019-01-28 05:53:16,Clayton,GA,4,33.631879999999995,-84.40066,Night,0,5,1
592631,1210401,A-3933742,2019-01-28 05:53:16,Clayton,GA,4,33.621195,-84.399339,Night,0,5,1
592909,1211074,A-3934415,2019-01-29 12:56:16,Clayton,GA,4,33.61717,-84.39841,Day,1,12,1
594658,1215894,A-3939235,2018-12-05 16:49:06,Clayton,GA,2,33.61616,-84.44218000000001,Day,2,16,12
594664,1215900,A-3939241,2018-12-05 18:07:09,Clayton,GA,3,33.621252,-84.399527,Night,2,18,12
594672,1215908,A-3939249,2018-12-05 19:17:33,Clayton,GA,3,33.61886,-84.43324,Night,2,19,12
595724,1217910,A-3941251,2018-12-07 06:00:14,Clayton,GA,3,33.609790000000004,-84.39609,Night,4,6,12
596338,1219569,A-3942910,2018-12-10 03:35:29,Clayton,GA,2,33.557970000000005,-84.27033,Night,0,3,12
596341,1219572,A-3942913,2018-12-10 05:28:44,Clayton,GA,3,33.627390000000005,-84.45602,Night,0,5,12
597158,1221427,A-3944768,2018-12-12 07:37:47,Clayton,GA,4,33.540969,-84.29245999999999,Day,2,7,12
597269,1221540,A-3944881,2018-12-12 18:37:00,Clayton,GA,2,33.62683,-84.41891,Night,2,18,12
597649,1222527,A-3945868,2018-12-13 02:28:00,Clayton,GA,3,33.63239,-84.40736,Night,3,2,12
597658,1222536,A-3945877,2018-12-13 06:10:00,Clayton,GA,2,33.62894,-84.40039,Night,3,6,12
597662,1222540,A-3945881,2018-12-13 07:01:00,Clayton,GA,2,33.61717,-84.39841,Night,3,7,12
597794,1222675,A-3946016,2018-12-13 23:30:15,Clayton,GA,3,33.532270000000004,-84.36378,Night,3,23,12
598708,1224924,A-3948265,2018-12-16 13:21:15,Clayton,GA,2,33.583512,-84.371212,Day,6,13,12
599233,1226918,A-3950259,2018-12-19 17:01:52,Clayton,GA,4,33.47359,-84.33669,Day,2,17,12
599476,1228028,A-3951369,2018-12-21 04:39:16,Clayton,GA,4,33.61616,-84.44218000000001,Night,4,4,12
599483,1228035,A-3951376,2018-12-21 06:40:46,Clayton,GA,4,33.62375,-84.42393,Night,4,6,12
599920,1230026,A-3953367,2018-12-26 10:13:00,Clayton,GA,2,33.667390000000005,-84.34015,Day,2,10,12
599922,1230028,A-3953369,2018-12-26 10:15:15,Clayton,GA,2,33.667390000000005,-84.34015,Day,2,10,12
600236,1231395,A-3954736,2018-12-28 01:12:15,Clayton,GA,3,33.639070000000004,-84.37810999999999,Night,4,1,12
600237,1231396,A-3954737,2018-12-28 01:12:15,Clayton,GA,3,33.635740000000006,-84.3846,Night,4,1,12
600238,1231397,A-3954738,2018-12-28 01:12:15,Clayton,GA,3,33.634809999999995,-84.39905,Night,4,1,12
600239,1231398,A-3954739,2018-12-28 01:12:15,Clayton,GA,3,33.63296,-84.3873,Night,4,1,12
600240,1231399,A-3954740,2018-12-28 01:12:15,Clayton,GA,3,33.63238,-84.39631,Night,4,1,12
600247,1231406,A-3954747,2018-12-28 03:16:45,Clayton,GA,2,33.616279999999996,-84.29722,Night,4,3,12
600269,1231428,A-3954769,2018-12-28 07:49:00,Clayton,GA,2,33.6324,-84.40643,Day,4,7,12
600270,1231429,A-3954770,2018-12-28 07:49:00,Clayton,GA,2,33.634809999999995,-84.39905,Day,4,7,12
600272,1231431,A-3954772,2018-12-28 07:49:00,Clayton,GA,2,33.631190000000004,-84.41099,Day,4,7,12
600273,1231432,A-3954773,2018-12-28 07:49:00,Clayton,GA,2,33.632459999999995,-84.40071999999999,Day,4,7,12
600274,1231433,A-3954774,2018-12-28 07:49:00,Clayton,GA,2,33.62683,-84.41891,Day,4,7,12
600500,1232227,A-3955568,2018-12-30 20:41:30,Clayton,GA,4,33.639070000000004,-84.37810999999999,Night,6,20,12
601109,1234249,A-3957590,2018-11-02 08:26:44,Clayton,GA,3,33.568709999999996,-84.32558,Day,4,8,11
601273,1234786,A-3958127,2018-11-03 05:26:12,Clayton,GA,4,33.578140000000005,-84.34838,Night,5,5,11
601976,1237232,A-3960574,2018-11-07 17:14:18,Clayton,GA,3,33.61616,-84.44218000000001,Day,2,17,11
602465,1238641,A-3961983,2018-11-09 17:43:44,Clayton,GA,2,33.58805,-84.38351999999999,Night,4,17,11
602492,1238670,A-3962012,2018-11-09 20:04:39,Clayton,GA,3,33.61886,-84.43324,Night,4,20,11
602579,1239198,A-3962540,2018-11-10 01:31:37,Clayton,GA,4,33.56749,-84.32422,Night,5,1,11
602737,1240123,A-3963465,2018-11-12 20:25:57,Clayton,GA,3,33.562,-84.31508000000001,Night,0,20,11
602881,1240739,A-3964081,2018-11-13 07:25:57,Clayton,GA,2,33.616279999999996,-84.29722,Day,1,7,11
603191,1241994,A-3965336,2018-11-15 05:05:02,Clayton,GA,3,33.54916,-84.26865,Night,3,5,11
603500,1242897,A-3966239,2018-11-16 08:00:12,Clayton,GA,2,33.645274,-84.372227,Day,4,8,11
604061,1245094,A-3968436,2018-11-20 01:02:19,Clayton,GA,3,33.632459999999995,-84.40071999999999,Night,1,1,11
604062,1245095,A-3968437,2018-11-20 01:02:19,Clayton,GA,3,33.62683,-84.41891,Night,1,1,11
604063,1245096,A-3968438,2018-11-20 01:02:19,Clayton,GA,3,33.634809999999995,-84.39905,Night,1,1,11
604064,1245097,A-3968439,2018-11-20 01:02:19,Clayton,GA,3,33.6324,-84.40643,Night,1,1,11
604065,1245098,A-3968440,2018-11-20 01:02:19,Clayton,GA,3,33.631190000000004,-84.41099,Night,1,1,11
604116,1245153,A-3968495,2018-11-20 15:49:40,Clayton,GA,3,33.58422,-84.37375,Day,1,15,11
604124,1245166,A-3968508,2018-11-20 17:10:40,Clayton,GA,2,33.63133,-84.40425,Day,1,17,11
604125,1245167,A-3968509,2018-11-20 17:10:40,Clayton,GA,2,33.6324,-84.40643,Day,1,17,11
604147,1245190,A-3968532,2018-11-20 23:24:49,Clayton,GA,2,33.616279999999996,-84.29722,Night,1,23,11
604532,1246527,A-3969869,2018-11-22 14:45:50,Clayton,GA,3,33.637473,-84.401439,Day,3,14,11
604533,1246528,A-3969870,2018-11-22 14:59:19,Clayton,GA,2,33.609790000000004,-84.39609,Day,3,14,11
604730,1247599,A-3970941,2018-11-24 05:53:06,Clayton,GA,4,33.63176,-84.39544000000001,Night,5,5,11
604817,1248403,A-3971745,2018-11-26 06:36:36,Clayton,GA,2,33.609790000000004,-84.39609,Night,0,6,11
605091,1249242,A-3972584,2018-11-27 13:18:37,Clayton,GA,4,33.63391,-84.40095,Day,1,13,11
605092,1249243,A-3972585,2018-11-27 13:18:37,Clayton,GA,4,33.63364,-84.40383,Day,1,13,11
605093,1249244,A-3972586,2018-11-27 13:18:37,Clayton,GA,4,33.63136,-84.41223000000001,Day,1,13,11
605094,1249245,A-3972587,2018-11-27 13:18:37,Clayton,GA,4,33.63292,-84.40753000000001,Day,1,13,11
605116,1249267,A-3972609,2018-11-27 18:30:39,Clayton,GA,2,33.58113,-84.27976,Night,1,18,11
605353,1250020,A-3973362,2018-11-28 06:58:21,Clayton,GA,2,33.54916,-84.26865,Night,2,6,11
605879,1251297,A-3974639,2018-10-01 07:02:28,Clayton,GA,2,33.58422,-84.37375,Night,0,7,10
605881,1251299,A-3974641,2018-10-01 07:05:28,Clayton,GA,2,33.62894,-84.40039,Night,0,7,10
605903,1251326,A-3974668,2018-10-01 13:36:16,Clayton,GA,3,33.58113,-84.27976,Day,0,13,10
607815,1256151,A-3979493,2018-10-09 04:55:40,Clayton,GA,3,33.62894,-84.40039,Night,1,4,10
607816,1256152,A-3979494,2018-10-09 05:32:25,Clayton,GA,2,33.62894,-84.40039,Night,1,5,10
608690,1258883,A-3982225,2018-10-15 04:18:56,Clayton,GA,2,33.607279999999996,-84.29536,Night,0,4,10
608942,1259523,A-3982865,2018-10-16 18:44:30,Clayton,GA,3,33.636274,-84.307224,Day,1,18,10
609909,1262188,A-3985530,2018-10-20 10:45:43,Clayton,GA,4,33.64693,-84.3982,Day,5,10,10
609910,1262189,A-3985531,2018-10-20 11:31:27,Clayton,GA,2,33.56321,-84.31759,Day,5,11,10
609980,1262369,A-3985711,2018-10-21 02:08:57,Clayton,GA,4,33.667390000000005,-84.34015,Night,6,2,10
609982,1262371,A-3985713,2018-10-21 02:27:42,Clayton,GA,4,33.63176,-84.39544000000001,Night,6,2,10
610467,1263774,A-3987116,2018-10-24 01:56:57,Clayton,GA,2,33.63578,-84.38365999999999,Night,2,1,10
610468,1263775,A-3987117,2018-10-24 01:56:57,Clayton,GA,2,33.632490000000004,-84.38691,Night,2,1,10
610469,1263776,A-3987118,2018-10-24 01:56:57,Clayton,GA,2,33.63194,-84.39843,Night,2,1,10
610470,1263777,A-3987119,2018-10-24 01:56:57,Clayton,GA,2,33.63132,-84.39628,Night,2,1,10
610539,1263856,A-3987198,2018-10-24 20:16:29,Clayton,GA,2,33.61717,-84.39841,Night,2,20,10
611011,1265086,A-3988428,2018-10-26 18:52:31,Clayton,GA,2,33.61616,-84.44218000000001,Night,4,18,10
611303,1265809,A-3989151,2018-10-28 18:06:42,Clayton,GA,4,33.575424,-84.341699,Day,6,18,10
611321,1265827,A-3989169,2018-10-28 21:56:39,Clayton,GA,3,33.619271000000005,-84.432438,Night,6,21,10
611346,1266122,A-3989464,2018-10-29 07:31:55,Clayton,GA,3,33.6292,-84.41426,Night,0,7,10
611347,1266123,A-3989465,2018-10-29 07:31:55,Clayton,GA,3,33.632459999999995,-84.40071999999999,Night,0,7,10
611348,1266124,A-3989466,2018-10-29 07:31:55,Clayton,GA,3,33.634809999999995,-84.39905,Night,0,7,10
611349,1266125,A-3989467,2018-10-29 07:31:55,Clayton,GA,3,33.6324,-84.40643,Night,0,7,10
611350,1266126,A-3989468,2018-10-29 07:31:55,Clayton,GA,3,33.631190000000004,-84.41099,Night,0,7,10
611351,1266127,A-3989469,2018-10-29 07:31:55,Clayton,GA,3,33.62941,-84.41395,Night,0,7,10
611402,1266179,A-3989521,2018-10-29 15:57:28,Clayton,GA,2,33.562,-84.31508000000001,Day,0,15,10
611438,1266218,A-3989560,2018-10-29 20:37:09,Clayton,GA,2,33.637473,-84.401439,Night,0,20,10
611677,1266887,A-3990229,2018-10-30 13:37:09,Clayton,GA,2,33.63239,-84.40736,Day,1,13,10
613146,1270554,A-3993896,2018-09-06 07:43:09,Clayton,GA,2,33.57498,-84.3355,Day,3,7,9
613939,1272094,A-3995436,2018-09-08 09:46:08,Clayton,GA,4,33.632459999999995,-84.40071999999999,Day,5,9,9
613944,1272099,A-3995441,2018-09-08 18:37:52,Clayton,GA,3,33.63176,-84.39544000000001,Day,5,18,9
614223,1273322,A-3996664,2018-09-11 07:46:55,Clayton,GA,3,33.62422,-84.45804,Day,1,7,9
614955,1275198,A-3998540,2018-09-14 07:27:23,Clayton,GA,4,33.607279999999996,-84.29536,Day,4,7,9
615353,1276800,A-4000142,2018-09-18 08:00:26,Clayton,GA,3,33.62614,-84.42044,Day,1,8,9
615402,1276851,A-4000193,2018-09-18 18:14:37,Clayton,GA,2,33.585388,-84.377884,Day,1,18,9
616139,1279454,A-4002796,2018-09-24 07:55:28,Clayton,GA,2,33.629529,-84.400462,Day,0,7,9
617039,1282555,A-4005897,2018-07-31 14:22:37,Clayton,GA,3,33.63176,-84.39544000000001,Day,1,14,7
617085,1282603,A-4005945,2018-07-31 22:11:20,Clayton,GA,2,33.632459999999995,-84.40071999999999,Night,1,22,7
617258,1282945,A-4006287,2018-08-01 07:02:20,Clayton,GA,3,33.609790000000004,-84.39609,Day,2,7,8
617292,1282982,A-4006324,2018-08-01 12:57:07,Clayton,GA,2,33.637473,-84.401439,Day,2,12,8
617295,1282985,A-4006327,2018-08-01 13:49:37,Clayton,GA,3,33.56443,-84.31959,Day,2,13,8
617339,1283031,A-4006373,2018-08-01 20:28:36,Clayton,GA,4,33.63775,-84.38024,Day,2,20,8
617535,1283413,A-4006755,2018-08-02 07:03:50,Clayton,GA,2,33.574670000000005,-84.27615,Day,3,7,8
617605,1283486,A-4006828,2018-08-02 19:00:50,Clayton,GA,3,33.557970000000005,-84.27033,Day,3,19,8
617745,1283745,A-4007087,2018-08-03 06:48:50,Clayton,GA,2,33.557970000000005,-84.27033,Night,4,6,8
618641,1285962,A-4009304,2018-08-10 22:29:15,Clayton,GA,3,33.635740000000006,-84.3846,Night,4,22,8
618642,1285963,A-4009305,2018-08-10 22:29:15,Clayton,GA,3,33.63296,-84.3873,Night,4,22,8
618982,1287236,A-4010578,2018-08-14 07:46:54,Clayton,GA,3,33.58422,-84.37375,Day,1,7,8
619162,1287690,A-4011032,2018-08-15 08:21:25,Clayton,GA,2,33.61616,-84.44218000000001,Day,2,8,8
619370,1288257,A-4011599,2018-08-16 08:20:10,Clayton,GA,3,33.58422,-84.37375,Day,3,8,8
619690,1289166,A-4012508,2018-08-18 04:07:44,Clayton,GA,3,33.56749,-84.32422,Night,5,4,8
619706,1289182,A-4012524,2018-08-18 18:01:45,Clayton,GA,3,33.63296,-84.3873,Day,5,18,8
619707,1289183,A-4012525,2018-08-18 18:01:45,Clayton,GA,3,33.635740000000006,-84.3846,Day,5,18,8
619709,1289185,A-4012527,2018-08-18 18:03:14,Clayton,GA,3,33.58113,-84.27976,Day,5,18,8
619714,1289190,A-4012532,2018-08-18 19:13:00,Clayton,GA,2,33.643933000000004,-84.37329799999999,Day,5,19,8
619898,1289986,A-4013328,2018-08-21 07:04:03,Clayton,GA,2,33.62964,-84.30024,Day,1,7,8
620029,1290381,A-4013723,2018-08-22 07:07:55,Clayton,GA,4,33.53228,-84.36403,Day,2,7,8
620080,1290433,A-4013775,2018-08-22 15:37:12,Clayton,GA,3,33.6324,-84.40643,Day,2,15,8
620081,1290434,A-4013776,2018-08-22 15:37:12,Clayton,GA,3,33.62766,-84.40167,Day,2,15,8
620082,1290435,A-4013777,2018-08-22 15:37:12,Clayton,GA,3,33.63133,-84.40425,Day,2,15,8
620083,1290436,A-4013778,2018-08-22 15:37:12,Clayton,GA,3,33.631190000000004,-84.41099,Day,2,15,8
620807,1291674,A-4015016,2018-08-24 22:25:55,Clayton,GA,2,33.53714,-84.3771,Night,4,22,8
620809,1291676,A-4015018,2018-08-24 22:25:55,Clayton,GA,2,33.53714,-84.3771,Night,4,22,8
621901,1294465,A-4017807,2018-08-30 16:22:31,Clayton,GA,2,33.63578,-84.38365999999999,Day,3,16,8
621902,1294466,A-4017808,2018-08-30 16:22:31,Clayton,GA,2,33.632490000000004,-84.38691,Day,3,16,8
621904,1294468,A-4017810,2018-08-30 16:22:31,Clayton,GA,2,33.63132,-84.39628,Day,3,16,8
621905,1294469,A-4017811,2018-08-30 16:22:31,Clayton,GA,2,33.63194,-84.39843,Day,3,16,8
621906,1294470,A-4017812,2018-08-30 16:22:31,Clayton,GA,2,33.63232,-84.40103,Day,3,16,8
622067,1294874,A-4018216,2018-06-30 04:42:56,Clayton,GA,3,33.62966,-84.40066,Night,5,4,6
622144,1295290,A-4018632,2018-07-02 05:21:11,Clayton,GA,4,33.62683,-84.41891,Night,0,5,7
622145,1295291,A-4018633,2018-07-02 05:21:11,Clayton,GA,4,33.63133,-84.40425,Night,0,5,7
622146,1295292,A-4018634,2018-07-02 05:21:11,Clayton,GA,4,33.62766,-84.40167,Night,0,5,7
622147,1295293,A-4018635,2018-07-02 05:21:11,Clayton,GA,4,33.6324,-84.40643,Night,0,5,7
622148,1295294,A-4018636,2018-07-02 05:21:11,Clayton,GA,4,33.631190000000004,-84.41099,Night,0,5,7
622350,1295756,A-4019098,2018-07-03 12:27:13,Clayton,GA,3,33.609790000000004,-84.39609,Day,1,12,7
622504,1296064,A-4019406,2018-07-04 19:00:12,Clayton,GA,4,33.61868,-84.45744,Day,2,19,7
622734,1296668,A-4020010,2018-07-06 07:57:12,Clayton,GA,4,33.63391,-84.40095,Day,4,7,7
622852,1296936,A-4020278,2018-07-07 09:19:34,Clayton,GA,4,33.63991,-84.45473,Day,5,9,7
623076,1297734,A-4021076,2018-07-10 07:05:19,Clayton,GA,2,33.58422,-84.37375,Day,1,7,7
623083,1297741,A-4021083,2018-07-10 08:56:21,Clayton,GA,3,33.63176,-84.39544000000001,Day,1,8,7
623319,1298246,A-4021588,2018-07-11 13:21:05,Clayton,GA,2,33.57498,-84.3355,Day,2,13,7
623605,1298795,A-4022137,2018-07-12 16:01:55,Clayton,GA,3,33.62894,-84.40039,Day,3,16,7
623606,1298796,A-4022138,2018-07-12 16:01:55,Clayton,GA,3,33.626940000000005,-84.400231,Day,3,16,7
623950,1299359,A-4022701,2018-07-13 11:59:08,Clayton,GA,2,33.61886,-84.43324,Day,4,11,7
623964,1299374,A-4022716,2018-07-13 15:44:08,Clayton,GA,2,33.57498,-84.3355,Day,4,15,7
624388,1300253,A-4023595,2018-07-16 17:38:57,Clayton,GA,3,33.61616,-84.44218000000001,Day,0,17,7
624840,1301224,A-4024566,2018-07-18 08:17:21,Clayton,GA,2,33.63138,-84.41096,Day,2,8,7
625084,1301743,A-4025085,2018-07-19 18:35:04,Clayton,GA,2,33.616282,-84.444101,Day,3,18,7
625090,1301749,A-4025091,2018-07-19 23:57:30,Clayton,GA,3,33.61886,-84.43324,Night,3,23,7
625448,1302753,A-4026095,2018-07-23 06:03:46,Clayton,GA,2,33.61886,-84.43324,Night,0,6,7
625722,1303277,A-4026619,2018-07-24 11:06:01,Clayton,GA,4,33.631190000000004,-84.41099,Day,1,11,7
625723,1303278,A-4026620,2018-07-24 11:06:01,Clayton,GA,4,33.62766,-84.40167,Day,1,11,7
625724,1303279,A-4026621,2018-07-24 11:06:01,Clayton,GA,4,33.62683,-84.41891,Day,1,11,7
625725,1303280,A-4026622,2018-07-24 11:06:01,Clayton,GA,4,33.63133,-84.40425,Day,1,11,7
625727,1303282,A-4026624,2018-07-24 11:06:01,Clayton,GA,4,33.6324,-84.40643,Day,1,11,7
626025,1303763,A-4027105,2018-07-25 17:07:35,Clayton,GA,2,33.55299,-84.26998,Day,2,17,7
626751,1304913,A-4028255,2018-07-28 01:43:34,Clayton,GA,2,33.62155,-84.39941999999999,Night,5,1,7
628607,1309012,A-4032354,2018-06-10 15:56:09,Clayton,GA,3,33.61616,-84.44218000000001,Day,6,15,6
629115,1310473,A-4033815,2018-06-14 08:21:43,Clayton,GA,4,33.627390000000005,-84.45602,Day,3,8,6
629132,1310490,A-4033832,2018-06-14 15:32:16,Clayton,GA,2,33.63296,-84.3873,Day,3,15,6
629133,1310491,A-4033833,2018-06-14 15:32:16,Clayton,GA,2,33.63367,-84.40126,Day,3,15,6
629134,1310492,A-4033834,2018-06-14 15:32:16,Clayton,GA,2,33.635740000000006,-84.3846,Day,3,15,6
629135,1310493,A-4033835,2018-06-14 15:32:16,Clayton,GA,2,33.639070000000004,-84.37810999999999,Day,3,15,6
629136,1310494,A-4033836,2018-06-14 15:32:16,Clayton,GA,2,33.63204,-84.40333000000001,Day,3,15,6
629137,1310495,A-4033837,2018-06-14 15:32:16,Clayton,GA,2,33.63238,-84.39631,Day,3,15,6
629138,1310496,A-4033838,2018-06-14 15:32:16,Clayton,GA,2,33.62766,-84.40167,Day,3,15,6
629310,1310932,A-4034274,2018-06-15 16:51:02,Clayton,GA,3,33.61886,-84.43324,Day,4,16,6
629443,1311296,A-4034638,2018-06-17 04:18:58,Clayton,GA,3,33.641059999999996,-84.40034,Night,6,4,6
629494,1311470,A-4034812,2018-06-18 07:48:59,Clayton,GA,4,33.557970000000005,-84.27033,Day,0,7,6
629523,1311501,A-4034843,2018-06-18 16:07:01,Clayton,GA,3,33.58805,-84.38351999999999,Day,0,16,6
631442,1315606,A-4038949,2018-06-28 17:26:32,Clayton,GA,3,33.609790000000004,-84.39609,Day,3,17,6
631896,1316920,A-4040263,2018-05-01 07:17:55,Clayton,GA,2,33.58422,-84.37375,Day,1,7,5
632104,1317367,A-4040710,2018-05-02 13:25:26,Clayton,GA,3,33.57498,-84.3355,Day,2,13,5
632738,1319025,A-4042368,2018-05-07 09:02:49,Clayton,GA,4,33.632490000000004,-84.38691,Day,0,9,5
632739,1319026,A-4042369,2018-05-07 09:02:49,Clayton,GA,4,33.63132,-84.39628,Day,0,9,5
633300,1320340,A-4043683,2018-05-10 12:57:30,Clayton,GA,2,33.609790000000004,-84.39609,Day,3,12,5
634216,1322473,A-4045816,2018-05-16 13:24:55,Clayton,GA,3,33.61616,-84.44218000000001,Day,2,13,5
634423,1322962,A-4046305,2018-05-17 09:46:15,Clayton,GA,3,33.61886,-84.43324,Day,3,9,5
634424,1322963,A-4046306,2018-05-17 09:52:15,Clayton,GA,3,33.61886,-84.43324,Day,3,9,5
